network_name,date,start_hour,end_hour,shift
promice_qasl,20131004,10.5,16.5,c
promice_qasl,20131007,10.5,16.5,c
promice_qasl,20140316,10.5,16.5,c
promice_qasl,20140319,10.5,15.5,c
promice_qasl,20140320,12.5,18.5,l1
promice_qasl,20140321,10.5,17.5,c
promice_qasl,20140326,11.5,18.5,l1
promice_qasl,20140402,11.5,17.5,c
promice_qasl,20140403,10.5,17.5,c
promice_qasl,20140404,10.5,17.5,c
promice_qasl,20140407,9.5,17.5,c
promice_qasl,20140420,9.5,19.5,c
promice_qasl,20140511,12.5,20.5,c
promice_qasl,20140514,8.5,19.5,c
promice_qasl,20140517,8.5,19.5,c
promice_qasl,20140523,9.5,16.5,c
promice_qasl,20140524,11.5,18.5,c
promice_qasl,20140525,9.5,19.5,c
promice_qasl,20140526,8.5,19.5,c
promice_qasl,20140527,8.5,18.5,c
promice_qasl,20140529,12.5,19.5,c
promice_qasl,20140530,11.5,18.5,c
promice_qasl,20140604,14.5,21.5,c
promice_qasl,20140612,11.5,23.5,c
promice_qasl,20140614,7.5,23.5,c
promice_qasl,20140702,7.5,23.5,c
promice_qasl,20140711,7.5,15.5,c
promice_qasl,20140720,7.5,20.5,c
promice_qasl,20140723,10.5,23.5,c
promice_qasl,20140724,10.5,21.5,c
promice_qasl,20140728,13.5,23.5,c
promice_qasl,20140729,16.5,23.5,c
promice_qasl,20140803,10.5,21.5,c
promice_qasl,20140807,9.5,21.5,c
promice_qasl,20140808,9.5,16.5,c
promice_qasl,20140816,9.5,16.5,c
promice_qasl,20140902,10.5,19.5,c
promice_qasl,20140914,11.5,17.5,c
promice_qasl,20140922,12.5,18.5,c
promice_qasl,20141002,11.5,18.5,c
promice_qasl,20141004,12.5,18.5,c
promice_qasl,20141014,13.5,18.5,c
promice_qasl,20150224,12.5,18.5,c
promice_qasl,20150309,12.5,18.5,c
promice_qasl,20150315,12.5,18.5,c
promice_qasl,20150326,11.5,19.5,c
promice_qasl,20150327,11.5,19.5,c
promice_qasl,20150408,10.5,20.5,c
promice_qasl,20150417,11.5,18.5,c
promice_qasl,20150421,10.5,20.5,c
promice_qasl,20150427,10.5,19.5,c
promice_qasl,20150430,12.5,19.5,c
promice_qasl,20150502,9.5,17.5,c
promice_qasl,20150520,9.5,20.5,c
promice_qasl,20150603,10.5,19.5,c
promice_qasl,20150624,8.5,23.5,c
promice_qasl,20150626,10.5,17.5,c
promice_qasl,20150630,8.5,23.5,c
promice_qasl,20150702,9.5,23.5,c
promice_qasl,20150703,12.5,23.5,c
promice_qasl,20150708,9.5,23.5,c
promice_qasl,20150717,9.5,20.5,c
promice_qasl,20150718,9.5,21.5,c
promice_qasl,20150719,9.5,21.5,c
promice_qasl,20150801,10.5,20.5,c
promice_qasl,20150804,10.5,21.5,c
promice_qasl,20150805,10.5,18.5,c
promice_qasl,20150910,12.5,19.5,c
promice_qasl,20150911,12.5,19.5,c
promice_qasl,20150912,12.5,19.5,c
promice_qasl,20150926,11.5,18.5,c
promice_qasl,20151001,11.5,18.5,c
promice_qasl,20151005,12.5,18.5,c
promice_qasl,20151006,12.5,18.5,c
promice_qasl,20151007,12.5,18.5,c
promice_qasl,20160312,11.5,19.5,c
promice_qasl,20160313,12.5,18.5,c
promice_qasl,20160314,12.5,18.5,c
promice_qasl,20160315,12.5,19.5,c
promice_qasl,20160413,11.5,19.5,c
promice_qasl,20160414,11.5,18.5,c
promice_qasl,20160416,10.5,19.5,c
promice_qasl,20160503,9.5,21.5,c
promice_qasl,20160519,16.5,23.5,c
promice_qasl,20160526,12.5,23.5,c
promice_qasl,20160527,8.5,23.5,c
promice_qasl,20160528,8.5,21.5,c
promice_qasl,20160614,11.5,20.5,c
promice_qasl,20160615,11.5,21.5,c
promice_qasl,20160620,16.5,23.5,c
promice_qasl,20160630,10.5,18.5,c
promice_qasl,20160704,11.5,19.5,c
promice_qasl,20160714,9.5,19.5,c
promice_qasl,20160718,9.5,23.5,c
promice_qasl,20160719,12.5,23.5,c
promice_qasl,20160720,11.5,23.5,c
promice_qasl,20160721,9.5,20.5,c
promice_qasl,20160726,10.5,21.5,c
promice_qasl,20160727,10.5,21.5,c
promice_qasl,20160728,10.5,21.5,c
promice_qasl,20160804,10.5,18.5,c
promice_qasl,20160805,12.5,20.5,c
promice_qasl,20160806,11.5,20.5,c
promice_qasl,20160807,10.5,21.5,c
promice_qasl,20160828,10.5,19.5,c
promice_qasl,20160831,10.5,19.5,c
promice_qasl,20160909,11.5,17.5,c
promice_qasl,20160910,10.5,16.5,c
promice_qasl,20160911,12.5,19.5,l1
promice_qasl,20160916,11.5,18.5,c
promice_qasl,20160919,11.5,18.5,c
promice_qasl,20160922,11.5,18.5,c
promice_qasl,20160923,11.5,18.5,c
promice_qasl,20160927,11.5,18.5,c
promice_qasl,20160929,11.5,17.5,c
promice_qasl,20161002,11.5,17.5,c
promice_qasl,20161023,11.5,17.5,c
promice_qasl,20170506,11.5,20.5,l1
promice_qasl,20170601,12.5,21.5,c
promice_qasl,20170622,7.5,18.5,c
promice_qasl,20170705,11.5,19.5,c
promice_qasl,20170727,7.5,18.5,c
promice_qasl,20170728,7.5,21.5,c
promice_qasm,20160820,10.5,19.5,c
promice_qasm,20160821,12.5,19.5,c
promice_qasm,20160822,10.5,16.5,c
promice_qasm,20160828,10.5,19.5,c
promice_qasm,20160829,10.5,19.5,c
promice_qasm,20160831,10.5,19.5,c
promice_qasm,20160901,10.5,16.5,c
promice_qasm,20160911,10.5,17.5,c
promice_qasm,20160916,14.5,19.5,c
promice_qasm,20160919,11.5,19.5,c
promice_qasm,20160920,11.5,18.5,c
promice_qasm,20160922,11.5,18.5,c
promice_qasm,20160923,11.5,18.5,c
promice_qasm,20160924,11.5,18.5,c
promice_qasm,20160926,11.5,18.5,c
promice_qasm,20160927,11.5,18.5,c
promice_qasm,20161002,11.5,18.5,c
promice_qasm,20161022,11.5,17.5,r2
promice_qasm,20170422,9.5,17.5,c
promice_qasm,20170506,9.5,20.5,c
promice_qasm,20170507,9.5,20.5,c
promice_qasm,20170514,9.5,21.5,c
promice_qasm,20170530,10.5,17.5,c
promice_qasm,20170601,10.5,21.5,c
promice_qasm,20170602,12.5,19.5,c
promice_qasm,20170603,11.5,21.5,c
promice_qasm,20170612,10.5,19.5,c
promice_qasm,20170613,12.5,20.5,c
promice_qasm,20170617,15.5,23.5,c
promice_qasm,20170620,15.5,23.5,c
promice_qasm,20170621,10.5,23.5,c
promice_qasm,20170622,11.5,21.5,c
promice_qasm,20170705,13.5,21.5,c
promice_qasm,20170909,13.5,20.5,c
promice_qasu,20130301,12.5,18.5,c
promice_qasu,20130302,12.5,18.5,c
promice_qasu,20130304,12.5,18.5,c
promice_qasu,20130307,12.5,18.5,c
promice_qasu,20130309,12.5,18.5,c
promice_qasu,20130323,11.5,19.5,c
promice_qasu,20130326,11.5,18.5,c
promice_qasu,20130327,11.5,19.5,c
promice_qasu,20130408,10.5,19.5,c
promice_qasu,20130409,10.5,19.5,c
promice_qasu,20130411,10.5,17.5,c
promice_qasu,20130413,10.5,19.5,c
promice_qasu,20130414,10.5,17.5,c
promice_qasu,20130419,11.5,20.5,c
promice_qasu,20130430,11.5,20.5,c
promice_qasu,20130501,9.5,17.5,c
promice_qasu,20130510,14.5,23.5,c
promice_qasu,20130511,11.5,21.5,l1
promice_qasu,20130512,10.5,17.5,l1
promice_qasu,20130519,8.5,23.5,c
promice_qasu,20130521,9.5,21.5,l1
promice_qasu,20130531,7.5,15.5,c
promice_qasu,20130614,9.5,19.5,c
promice_qasu,20130620,6.5,23.5,c
promice_qasu,20130628,6.5,13.5,c
promice_qasu,20130705,6.5,23.5,c
promice_qasu,20130714,12.5,19.5,l1
promice_qasu,20130716,7.5,23.5,c
promice_qasu,20130717,7.5,23.5,c
promice_qasu,20130729,8.5,19.5,c
promice_qasu,20130730,8.5,23.5,c
promice_qasu,20130804,8.5,21.5,c
promice_qasu,20130805,8.5,15.5,c
promice_qasu,20130806,8.5,18.5,c
promice_qasu,20130814,12.5,20.5,c
promice_qasu,20130816,8.5,17.5,c
promice_qasu,20130821,9.5,20.5,c
promice_qasu,20130824,9.5,16.5,c
promice_qasu,20130913,11.5,17.5,c
promice_qasu,20130914,10.5,18.5,c
promice_qasu,20130921,11.5,18.5,c
promice_qasu,20130926,11.5,17.5,c
promice_qasu,20131004,11.5,17.5,c
promice_qasu,20131007,11.5,18.5,c
promice_qasu,20131011,11.5,17.5,c
promice_qasu,20140511,8.5,15.5,c
promice_qasu,20140514,11.5,18.5,l2
promice_qasu,20140517,8.5,15.5,c
promice_qasu,20140523,8.5,21.5,c
promice_qasu,20140524,8.5,18.5,c
promice_qasu,20140525,8.5,21.5,c
promice_qasu,20140527,7.5,21.5,c
promice_qasu,20140528,13.5,20.5,c
promice_qasu,20140530,10.5,17.5,l1
promice_qasu,20140608,7.5,15.5,c
promice_qasu,20140610,14.5,23.5,c
promice_qasu,20140612,16.5,23.5,c
promice_qasu,20140614,6.5,23.5,c
promice_qasu,20140620,6.5,13.5,c
promice_qasu,20140701,10.5,17.5,c
promice_qasu,20140702,6.5,15.5,c
promice_qasu,20140703,6.5,15.5,c
promice_qasu,20140710,8.5,21.5,l1
promice_qasu,20140711,7.5,16.5,c
promice_qasu,20140716,7.5,14.5,c
promice_qasu,20140717,7.5,21.5,c
promice_qasu,20140720,7.5,18.5,c
promice_qasu,20140723,8.5,15.5,c
promice_qasu,20140724,8.5,20.5,c
promice_qasu,20140728,12.5,20.5,c
promice_qasu,20140729,14.5,21.5,c
promice_qasu,20140803,8.5,17.5,c
promice_qasu,20140807,8.5,17.5,c
promice_qasu,20140808,8.5,16.5,c
promice_qasu,20140815,8.5,16.5,c
promice_qasu,20140816,8.5,15.5,c
promice_qasu,20140817,9.5,20.5,l1
promice_qasu,20140818,9.5,16.5,c
promice_qasu,20140823,9.5,15.5,c
promice_qasu,20140902,10.5,19.5,c
promice_qasu,20140914,11.5,19.5,c
promice_qasu,20140925,11.5,18.5,c
promice_qasu,20141002,11.5,18.5,c
promice_qasu,20141004,11.5,17.5,c
promice_qasu,20141005,11.5,18.5,c
promice_qasu,20150910,10.5,18.5,c
promice_qasu,20150911,11.5,19.5,c
promice_qasu,20150912,10.5,19.5,c
promice_qasu,20150913,10.5,15.5,c
promice_qasu,20150914,11.5,17.5,c
promice_qasu,20150915,11.5,19.5,c
promice_qasu,20150919,11.5,18.5,c
promice_qasu,20150920,11.5,17.5,c
promice_qasu,20151005,11.5,18.5,c
promice_qasu,20151006,11.5,18.5,c
promice_qasu,20160312,11.5,18.5,c
promice_qasu,20160313,11.5,17.5,c
promice_qasu,20160314,13.5,18.5,c
promice_qasu,20160315,12.5,18.5,c
promice_qasu,20160325,13.5,19.5,c
promice_qasu,20160413,10.5,19.5,c
promice_qasu,20160414,11.5,18.5,c
promice_qasu,20160416,10.5,19.5,c
promice_qasu,20160502,10.5,19.5,c
promice_qasu,20160503,9.5,21.5,c
promice_qasu,20160527,14.5,23.5,c
promice_qasu,20160528,8.5,20.5,c
promice_qasu,20160608,8.5,16.5,c
promice_qasu,20160611,8.5,15.5,c
promice_qasu,20160613,12.5,23.5,c
promice_qasu,20160614,6.5,16.5,c
promice_qasu,20160615,6.5,23.5,c
promice_qasu,20160620,10.5,23.5,c
promice_qasu,20160630,8.5,23.5,c
promice_qasu,20160703,16.5,23.5,c
promice_qasu,20160704,11.5,23.5,c
promice_qasu,20160713,15.5,23.5,c
promice_qasu,20160714,7.5,23.5,c
promice_qasu,20160718,12.5,23.5,c
promice_qasu,20160719,9.5,23.5,c
promice_qasu,20160721,16.5,23.5,c
promice_qasu,20160725,15.5,23.5,c
promice_qasu,20160726,8.5,23.5,c
promice_qasu,20160727,9.5,21.5,c
promice_qasu,20160728,8.5,21.5,c
promice_qasu,20160729,9.5,23.5,c
promice_qasu,20160804,8.5,20.5,c
promice_qasu,20160805,8.5,20.5,c
promice_qasu,20160806,12.5,19.5,l2
promice_qasu,20160807,8.5,20.5,c
promice_qasu,20160817,13.5,20.5,l2
promice_qasu,20160820,9.5,16.5,c
promice_qasu,20160821,12.5,19.5,c
promice_qasu,20160828,9.5,17.5,c
promice_qasu,20160829,9.5,16.5,c
promice_qasu,20160831,9.5,19.5,c
promice_qasu,20160908,14.5,20.5,l2
promice_qasu,20160910,11.5,17.5,l2
promice_qasu,20160911,10.5,18.5,c
promice_qasu,20160916,11.5,17.5,c
promice_qasu,20160920,13.5,18.5,c
promice_qasu,20160922,10.5,16.5,c
promice_qasu,20160923,10.5,17.5,c
promice_qasu,20160924,10.5,17.5,c
promice_qasu,20170315,11.5,17.5,c
promice_qasu,20170316,11.5,17.5,c
promice_qasu,20170318,11.5,18.5,c
promice_qasu,20170319,12.5,18.5,c
promice_qasu,20170330,14.5,20.5,l2
promice_qasu,20170331,10.5,16.5,c
promice_qasu,20170404,10.5,18.5,c
promice_qasu,20170405,11.5,19.5,l1
promice_qasu,20170406,10.5,19.5,c
promice_qasu,20170407,10.5,19.5,l1
promice_qasu,20170514,8.5,15.5,c
promice_qasu,20170515,8.5,16.5,c
promice_qasu,20170601,9.5,21.5,l1
promice_qasu,20170603,9.5,20.5,c
promice_qasu,20170604,10.5,18.5,l1
promice_qasu,20170612,7.5,21.5,c
promice_qasu,20170617,11.5,21.5,c
promice_qasu,20170620,8.5,23.5,c
promice_qasu,20170621,8.5,16.5,c
promice_qasu,20170622,14.5,21.5,l1
promice_qasu,20170623,9.5,21.5,l1
promice_qasu,20170624,8.5,19.5,c
promice_qasu,20170705,8.5,21.5,c
promice_qasu,20170706,8.5,20.5,c
promice_qasu,20170717,14.5,21.5,c
promice_qasu,20170727,11.5,18.5,c
promice_qasu,20170728,8.5,20.5,c
promice_qasu,20170730,8.5,20.5,c
promice_qasu,20170731,9.5,20.5,c
promice_qasu,20170801,9.5,20.5,c
promice_qasu,20170802,9.5,20.5,c
promice_qasu,20170805,12.5,20.5,c
promice_qasu,20170812,13.5,20.5,c
promice_qasu,20170813,9.5,20.5,c
promice_qasu,20170828,11.5,20.5,c
promice_qasu,20170909,13.5,19.5,c
promice_scol,20130527,4.5,11.5,c
promice_scol,20130529,11.5,19.5,c
promice_scol,20130608,3.5,19.5,c
promice_scol,20130609,3.5,10.5,r1
promice_scol,20130610,12.5,19.5,c
promice_scol,20130611,3.5,19.5,c
promice_scol,20130612,9.5,17.5,c
promice_scol,20130614,3.5,16.5,r1
promice_scol,20130615,7.5,19.5,c
promice_scol,20130616,8.5,19.5,c
promice_scol,20130618,9.5,19.5,c
promice_scol,20130619,9.5,19.5,c
promice_scol,20130620,8.5,19.5,c
promice_scol,20130621,8.5,17.5,c
promice_scol,20130623,9.5,19.5,c
promice_scol,20130624,3.5,19.5,r1
promice_scol,20130625,7.5,19.5,c
promice_scol,20130626,4.5,14.5,r1
promice_scol,20130708,5.5,14.5,r2
promice_scol,20130720,8.5,19.5,r1
promice_scol,20130723,9.5,19.5,r1
promice_scol,20130724,12.5,19.5,r1
promice_scol,20130809,10.5,17.5,r1
promice_scol,20140518,9.5,16.5,r1
promice_scol,20140601,4.5,19.5,r1
promice_scol,20140602,4.5,16.5,r1
promice_scol,20140611,4.5,19.5,r1
promice_scol,20140612,10.5,19.5,c
promice_scol,20140614,5.5,14.5,c
promice_scol,20140615,10.5,19.5,c
promice_scol,20140616,6.5,19.5,c
promice_scol,20140617,3.5,11.5,c
promice_scol,20140626,9.5,18.5,c
promice_scol,20140627,9.5,16.5,c
promice_scol,20140711,10.5,19.5,c
promice_scol,20140712,8.5,17.5,c
promice_scol,20140713,11.5,18.5,c
promice_scol,20140719,6.5,14.5,r1
promice_scol,20140720,10.5,17.5,c
promice_scol,20140727,8.5,16.5,r1
promice_scol,20140805,10.5,17.5,c
promice_scol,20140807,10.5,18.5,r1
promice_scol,20140808,10.5,18.5,r2
promice_scol,20150503,10.5,17.5,r2
promice_scol,20150603,4.5,11.5,c
promice_scol,20150606,4.5,17.5,c
promice_scol,20150607,5.5,14.5,r1
promice_scol,20150621,4.5,17.5,c
promice_scol,20150623,4.5,16.5,c
promice_scol,20150624,4.5,12.5,c
promice_scol,20150625,4.5,17.5,c
promice_scol,20150626,4.5,13.5,c
promice_scol,20150703,4.5,11.5,c
promice_scol,20150704,4.5,19.5,c
promice_scol,20150705,4.5,19.5,c
promice_scol,20150706,4.5,12.5,c
promice_scol,20150707,4.5,12.5,r1
promice_scol,20150714,4.5,11.5,r1
promice_scol,20150716,9.5,19.5,c
promice_scol,20160512,9.5,16.5,r2
promice_scol,20160606,11.5,19.5,c
promice_scol,20160607,3.5,19.5,c
promice_scol,20160618,10.5,19.5,c
promice_scol,20160619,4.5,19.5,c
promice_scol,20160623,4.5,13.5,c
promice_scol,20160625,4.5,19.5,c
promice_scol,20160626,7.5,16.5,c
promice_scol,20160629,8.5,16.5,c
promice_scol,20160702,4.5,19.5,c
promice_scol,20160712,4.5,19.5,c
promice_scol,20160713,4.5,19.5,c
promice_scol,20160714,6.5,14.5,c
promice_scol,20160718,9.5,19.5,c
promice_scol,20160721,9.5,18.5,c
promice_scol,20160722,9.5,18.5,c
promice_scol,20160723,10.5,18.5,c
promice_scol,20160725,10.5,18.5,c
promice_scol,20160726,11.5,18.5,c
promice_scol,20160727,10.5,18.5,c
promice_scol,20160728,10.5,18.5,c
promice_scol,20160803,10.5,18.5,r2
promice_scol,20160809,10.5,17.5,c
promice_scol,20170615,4.5,19.5,c
promice_scol,20170616,4.5,14.5,r1
promice_scol,20170623,4.5,12.5,c
promice_scol,20170625,10.5,17.5,c
promice_scol,20170627,11.5,18.5,r2
promice_scol,20170628,5.5,12.5,r1
promice_scol,20170705,10.5,17.5,c
promice_scol,20170707,10.5,18.5,c
promice_scol,20170708,7.5,19.5,r1
promice_scol,20170709,4.5,13.5,r1
promice_scol,20170711,4.5,11.5,r1
promice_scol,20170712,7.5,15.5,r1
promice_scol,20170714,10.5,17.5,r1
promice_scol,20170724,9.5,17.5,r2
promice_scol,20170725,9.5,18.5,r1
promice_scol,20170726,9.5,18.5,r1
promice_scol,20170728,10.5,17.5,r2
promice_scol,20170730,10.5,18.5,r2
promice_scol,20170731,10.5,18.5,r2
promice_scol,20170802,11.5,18.5,r1
promice_scol,20170807,10.5,17.5,r1
promice_scou,20130307,10.5,16.5,c
promice_scou,20130324,9.5,16.5,c
promice_scou,20130328,8.5,17.5,c
promice_scou,20130329,8.5,17.5,c
promice_scou,20130401,8.5,15.5,c
promice_scou,20130402,9.5,17.5,c
promice_scou,20130406,8.5,16.5,c
promice_scou,20130415,7.5,18.5,c
promice_scou,20130418,7.5,18.5,c
promice_scou,20130425,8.5,16.5,c
promice_scou,20130522,11.5,23.5,c
promice_scou,20130524,6.5,23.5,c
promice_scou,20130527,6.5,21.5,c
promice_scou,20130529,11.5,23.5,c
promice_scou,20130530,13.5,23.5,c
promice_scou,20130607,15.5,23.5,c
promice_scou,20130608,5.5,23.5,c
promice_scou,20130609,5.5,19.5,c
promice_scou,20130611,5.5,23.5,c
promice_scou,20130612,5.5,23.5,c
promice_scou,20130614,5.5,18.5,c
promice_scou,20130615,5.5,20.5,c
promice_scou,20130616,8.5,20.5,c
promice_scou,20130618,5.5,20.5,c
promice_scou,20130619,12.5,20.5,c
promice_scou,20130620,5.5,20.5,c
promice_scou,20130621,5.5,20.5,c
promice_scou,20130623,5.5,20.5,c
promice_scou,20130624,5.5,20.5,c
promice_scou,20130625,5.5,20.5,c
promice_scou,20130626,5.5,17.5,c
promice_scou,20130707,12.5,20.5,c
promice_scou,20130708,6.5,15.5,c
promice_scou,20130720,5.5,20.5,c
promice_scou,20130723,7.5,20.5,c
promice_scou,20130724,11.5,20.5,c
promice_scou,20130727,7.5,17.5,c
promice_scou,20130731,7.5,16.5,c
promice_scou,20130804,7.5,21.5,c
promice_scou,20130806,13.5,21.5,c
promice_scou,20130809,8.5,20.5,c
promice_scou,20130810,8.5,16.5,c
promice_scou,20130915,9.5,17.5,c
promice_scou,20130930,10.5,16.5,c
promice_scou,20131002,10.5,16.5,c
promice_scou,20131003,10.5,16.5,c
promice_scou,20140316,10.5,16.5,c
promice_scou,20140327,9.5,18.5,c
promice_scou,20140508,11.5,19.5,c
promice_scou,20140509,10.5,18.5,c
promice_scou,20140514,7.5,14.5,c
promice_scou,20140518,7.5,19.5,c
promice_scou,20140521,5.5,12.5,c
promice_scou,20140530,12.5,19.5,c
promice_scou,20140601,6.5,19.5,c
promice_scou,20140602,6.5,19.5,c
promice_scou,20140612,6.5,19.5,c
promice_scou,20140614,6.5,15.5,c
promice_scou,20140615,8.5,19.5,c
promice_scou,20140616,5.5,19.5,c
promice_scou,20140617,5.5,12.5,c
promice_scou,20140626,5.5,19.5,c
promice_scou,20140629,12.5,19.5,c
promice_scou,20140712,6.5,17.5,c
promice_scou,20140718,9.5,16.5,c
promice_scou,20140719,7.5,19.5,c
promice_scou,20140722,7.5,16.5,c
promice_scou,20140807,8.5,17.5,c
promice_scou,20140808,8.5,17.5,c
promice_scou,20140809,8.5,16.5,c
promice_scou,20140918,8.5,14.5,c
promice_scou,20150502,8.5,15.5,c
promice_scou,20150508,7.5,15.5,c
promice_scou,20150509,7.5,14.5,c
promice_scou,20150521,7.5,15.5,c
promice_scou,20150623,5.5,14.5,c
promice_scou,20150624,7.5,14.5,c
promice_scou,20150626,7.5,15.5,c
promice_scou,20150703,7.5,19.5,c
promice_scou,20150704,6.5,15.5,c
promice_scou,20150705,6.5,15.5,c
promice_scou,20150716,8.5,15.5,l2
promice_scou,20150819,8.5,15.5,l2
promice_scou,20150916,9.5,15.5,l1
promice_scou,20160326,10.5,17.5,c
promice_scou,20160329,10.5,17.5,c
promice_scou,20160330,10.5,17.5,c
promice_scou,20160331,10.5,17.5,c
promice_scou,20160403,11.5,17.5,c
promice_scou,20160404,10.5,17.5,c
promice_scou,20160421,11.5,18.5,c
promice_scou,20160508,8.5,15.5,c
promice_scou,20160511,8.5,15.5,c
promice_scou,20160516,13.5,21.5,c
promice_scou,20160518,8.5,15.5,c
promice_scou,20160519,9.5,17.5,c
promice_scou,20160531,10.5,17.5,c
promice_scou,20160602,7.5,16.5,c
promice_scou,20160606,12.5,20.5,c
promice_scou,20160607,7.5,20.5,c
promice_scou,20160618,10.5,20.5,c
promice_scou,20160621,12.5,19.5,c
promice_scou,20160623,7.5,20.5,c
promice_scou,20160625,7.5,20.5,c
promice_scou,20160626,7.5,20.5,c
promice_scou,20160629,7.5,20.5,c
promice_scou,20160701,13.5,20.5,c
promice_scou,20160702,7.5,20.5,c
promice_scou,20160712,7.5,21.5,c
promice_scou,20160713,8.5,21.5,c
promice_scou,20160714,8.5,16.5,c
promice_scou,20160715,11.5,20.5,c
promice_scou,20160718,9.5,20.5,c
promice_scou,20160721,10.5,21.5,c
promice_scou,20160722,8.5,20.5,c
promice_scou,20160723,8.5,20.5,c
promice_scou,20160724,10.5,20.5,c
promice_scou,20160725,8.5,21.5,c
promice_scou,20160726,8.5,20.5,c
promice_scou,20160727,8.5,20.5,c
promice_scou,20160728,8.5,20.5,c
promice_scou,20160803,12.5,23.5,c
promice_scou,20160809,9.5,23.5,c
promice_scou,20160810,9.5,23.5,c
promice_scou,20160811,9.5,19.5,c
promice_scou,20160818,9.5,17.5,c
promice_scou,20160819,9.5,21.5,c
promice_scou,20160820,9.5,21.5,c
promice_scou,20160821,9.5,16.5,r1
promice_scou,20160824,12.5,21.5,c
promice_scou,20160903,10.5,19.5,c
promice_scou,20160919,9.5,14.5,r1
promice_scou,20160924,12.5,18.5,c
promice_scou,20170311,11.5,17.5,c
promice_scou,20170318,10.5,17.5,c
promice_scou,20170329,9.5,18.5,c
promice_scou,20170406,10.5,19.5,c
promice_scou,20170409,10.5,18.5,c
promice_scou,20170412,8.5,20.5,c
promice_scou,20170413,8.5,17.5,c
promice_scou,20170415,11.5,20.5,c
promice_scou,20170420,9.5,19.5,c
promice_scou,20170422,9.5,18.5,c
promice_scou,20170423,9.5,18.5,c
promice_scou,20170506,8.5,17.5,c
promice_scou,20170521,8.5,15.5,c
promice_scou,20170524,7.5,20.5,c
promice_scou,20170605,7.5,20.5,c
promice_scou,20170615,7.5,20.5,c
promice_scou,20170616,9.5,18.5,c
promice_scou,20170623,7.5,17.5,c
promice_scou,20170625,11.5,20.5,c
promice_scou,20170627,9.5,19.5,c
promice_scou,20170628,6.5,15.5,c
promice_scou,20170705,7.5,21.5,c
promice_scou,20170706,7.5,14.5,r1
promice_scou,20170707,7.5,21.5,c
promice_scou,20170708,9.5,21.5,c
promice_scou,20170710,13.5,20.5,r1
promice_scou,20170711,7.5,16.5,c
promice_scou,20170712,12.5,19.5,c
promice_scou,20170714,7.5,20.5,c
promice_scou,20170725,8.5,21.5,c
promice_scou,20170726,8.5,23.5,c
promice_scou,20170728,13.5,20.5,c
promice_scou,20170730,8.5,21.5,c
promice_scou,20170731,8.5,18.5,c
promice_scou,20170802,8.5,21.5,c
promice_scou,20170803,8.5,17.5,c
promice_scou,20170806,9.5,18.5,c
promice_scou,20170807,8.5,18.5,c
promice_scou,20170809,8.5,18.5,c
promice_scou,20170910,8.5,16.5,c
promice_scou,20170912,8.5,16.5,c
promice_tasa,20130904,9.5,18.5,c
promice_tasa,20130913,13.5,18.5,c
promice_tasa,20130915,11.5,18.5,c
promice_tasa,20130929,10.5,15.5,c
promice_tasa,20131004,10.5,17.5,c
promice_tasa,20140321,12.5,18.5,c
promice_tasa,20140510,8.5,20.5,c
promice_tasa,20140512,16.5,23.5,c
promice_tasa,20140525,7.5,18.5,c
promice_tasa,20140526,15.5,23.5,c
promice_tasa,20140527,14.5,23.5,c
promice_tasa,20140604,4.5,15.5,c
promice_tasa,20140608,10.5,23.5,c
promice_tasa,20140609,5.5,19.5,c
promice_tasa,20140611,15.5,23.5,c
promice_tasa,20140612,5.5,13.5,c
promice_tasa,20140617,14.5,23.5,c
promice_tasa,20140620,8.5,21.5,c
promice_tasa,20140621,4.5,15.5,c
promice_tasa,20140628,4.5,14.5,c
promice_tasa,20140703,15.5,23.5,c
promice_tasa,20140704,5.5,19.5,c
promice_tasa,20140706,4.5,23.5,c
promice_tasa,20140710,9.5,23.5,c
promice_tasa,20140711,5.5,23.5,c
promice_tasa,20140712,10.5,23.5,c
promice_tasa,20140713,13.5,21.5,c
promice_tasa,20140716,6.5,23.5,c
promice_tasa,20140721,8.5,23.5,c
promice_tasa,20140724,16.5,23.5,c
promice_tasa,20140725,6.5,23.5,c
promice_tasa,20140726,11.5,20.5,c
promice_tasa,20140731,6.5,16.5,c
promice_tasa,20140808,12.5,19.5,c
promice_tasa,20140817,10.5,20.5,c
promice_tasa,20140818,8.5,17.5,c
promice_tasa,20140825,10.5,20.5,c
promice_tasa,20140909,10.5,18.5,c
promice_tasa,20140915,10.5,18.5,c
promice_tasa,20140916,10.5,18.5,c
promice_tasa,20140917,10.5,17.5,c
promice_tasa,20140925,10.5,17.5,c
promice_tasa,20141003,11.5,17.5,c
promice_tasa,20141005,11.5,17.5,c
promice_tasa,20150427,10.5,20.5,c
promice_tasa,20150508,8.5,20.5,c
promice_tasa,20150605,8.5,16.5,c
promice_tasa,20150613,16.5,23.5,c
promice_tasa,20150614,4.5,14.5,c
promice_tasa,20150623,8.5,23.5,c
promice_tasa,20150624,4.5,23.5,c
promice_tasa,20150626,4.5,23.5,c
promice_tasa,20150629,14.5,23.5,c
promice_tasa,20150630,4.5,23.5,c
promice_tasa,20150701,5.5,23.5,c
promice_tasa,20150702,4.5,23.5,c
promice_tasa,20150707,10.5,23.5,c
promice_tasa,20150708,5.5,23.5,c
promice_tasa,20150715,13.5,23.5,c
promice_tasa,20150717,5.5,19.5,c
promice_tasa,20150718,12.5,21.5,c
